ACM DBLP
23087 18880
22308 31978
3553 33578
3228 12099
39703 44502
24080 15382
28281 34857
38309 41604
39433 30020
35221 11754
3062 39203
16061 20009
28567 25073
28578 41569
22337 27088
7731 30736
34965 22501
27560 12677
8146 34836
5639 8621
1363 2041
48 44415
26656 29243
33594 35305
9711 17250
36774 33802
4764 50239
17134 36015
23561 45627
8036 25813
32084 3201
1908 8859
40650 10696
36135 21805
11675 43863
10034 2454
16881 33067
7375 12175
40337 2207
6067 7592
9567 35030
4430 51483
17699 38205
36623 32485
13589 49938
2063 43675
6826 29387
4727 1695
39316 8826
10081 36498
5111 3795
26792 35859
15753 37943
24044 29631
33778 44971
33636 26977
10288 49157
36658 7230
1034 2292
37622 4510
30012 37091
21362 21498
9662 17462
1166 4937
35300 19410
7866 15186
33964 2511
10568 23173
21744 28308
8203 9545
34400 43565
41210 6711
20658 7476
9873 39844
2611 13845
14712 14690
36460 49837
16472 51325
32547 17248
1666 2053
4286 48429
5421 8044
29662 36143
16044 48658
14907 10302
11283 51560
11648 4933
19989 34396
42394 46553
28876 11601
1171 29015
11708 4610
5409 41592
41588 29484
11783 12410
2392 30110
26162 2079
14870 12966
13180 7670
37294 50113
16485 12961
6903 2880
37992 18689
41249 10126
39226 32796
34892 33245
34353 41581
28140 16985
29996 3889
17969 36703
17715 17102
32735 3219
26244 19157
33865 28329
13890 38268
37580 3656
13060 32901
13793 11952
31918 17993
21567 18620
36949 43829
6180 38092
15919 31863
17815 632
38393 43812
29468 22546
18745 7823
34716 32942
24732 25781
16059 18887
4679 11779
30436 17075
21626 25765
9964 2473
27845 29807
38440 39319
26589 1558
17607 3374
4612 27141
22519 370
37214 33025
27015 4712
27374 51410
37688 48158
26801 8468
38904 24352
25430 30296
22467 13452
40297 11485
36104 32541
40107 4202
14376 2796
26901 44868
4704 32175
6464 41715
2568 825
7052 33919
42445 48715
11977 44352
33635 22344
30326 49290
23660 50320
2739 5884
42965 39205
5741 14961
7491 49476
29299 36924
21875 31382
19631 17188
10457 4558
628 9946
23540 42313
27864 10598
1274 35043
14982 14126
40471 14011
29623 37479
2399 3230
33143 51151
37256 29030
27707 46678
19715 31492
9603 8116
23412 3785
13995 13478
19846 22235
3925 11797
14304 16405
42917 51565
10234 30144
36294 35261
39863 647
27517 40542
16030 29192
4370 1345
10300 15232
41424 23321
18891 26237
19056 2437
24008 38048
11897 25678
30058 33030
24678 33767
14292 12534
8579 40829
6618 7182
35209 38198
35638 27083
6986 5051
404 726
40861 50999
42735 47903
12213 9738
14656 10962
20156 8121
4929 16349
7054 28586
9648 44057
38541 47410
9700 7864
4302 34429
9957 17116
32992 44683
31932 47219
10651 35784
42136 40743
1773 34623
13887 1563
24114 25834
34730 36205
1592 5046
8398 39052
38972 38437
31453 41821
23289 48812
16721 22033
26967 43824
234 49695
19634 34110
12886 8316
42287 22929
6552 43891
13106 3059
1332 28835
32142 15795
5246 38707
25102 5180
25706 15702
2700 13740
33934 44923
22696 24181
15375 36254
8589 28114
31782 34375
30044 11710
22034 43501
6795 36729
16394 14902
14458 14508
36081 6562
12488 16052
3394 4953
25894 39832
27521 44865
5135 17453
18243 44793
12653 3825
15913 20344
14575 214
42359 23351
23722 2410
24978 1540
17982 40961
8736 46349
2413 26526
42026 3361
36348 30400
33860 4349
17964 14873
36731 6241
34143 33515
35909 29788
29313 8509
34231 45865
25424 9328
13953 36439
18529 17777
31648 33281
3357 13629
41632 4022
17004 14571
1974 48646
15191 6448
9494 14287
10671 16540
1038 4084
38565 16878
13560 13029
40594 39848
5889 35524
23366 18821
10093 9137
31298 25087
41269 17668
36443 34289
9012 8725
27465 27704
2878 16287
14750 16555
27977 49784
5941 13761
898 18501
30288 11547
36689 28424
22902 43991
27172 17252
26895 12836
39227 1304
16879 5575
14809 30588
15427 47406
27485 11174
7962 27151
40353 2599
39011 37600
21603 11985
15047 50315
29421 4089
30278 11535
34657 1321
30743 25210
16235 16715
25452 42759
33764 25711
4162 32845
6581 12781
20689 23793
26417 30308
8672 38708
32 21111
955 1532
3726 6435
23160 35715
39977 15126
35395 15364
35248 28706
7287 14727
13123 30647
40862 51000
9801 13241
2671 32989
34073 48091
24124 14926
9990 4361
8617 37552
5166 1599
23739 37038
21000 32830
9478 34702
10470 8855
22474 30171
7588 6032
39366 20765
7113 19450
17062 41701
2986 6878
40464 40368
22045 5533
37766 24821
33863 42523
4592 26102
3057 631
13292 28163
29769 2376
28594 23732
1948 2889
38586 15897
3633 38348
22770 29670
41919 51319
11119 4982
33990 37322
3977 26695
25897 8475
13124 30648
32394 21848
14053 22601
42641 49120
27722 11976
13224 2546
12646 19485
19334 21596
36211 43995
7762 27750
17628 34746
28689 43854
24137 18750
13860 17444
22390 29445
8096 13646
26776 24297
22256 44915
5436 7843
1576 4199
10235 30145
2059 3391
690 2597
15321 9431
3164 2045
26125 27269
31417 19597
17917 29155
12835 7953
2751 14542
37612 27501
31408 42252
15910 37542
5442 11466
36225 14241
37921 17047
6558 4124
10816 3252
13573 24825
27508 3438
42050 43458
7035 3228
42094 20602
9599 18213
22507 34476
5607 40271
8491 15810
1721 48517
3946 6471
22790 16381
19090 26013
20248 21057
12222 42058
12651 38056
29655 11528
42830 32361
18265 15167
2961 1456
19854 9318
32603 45478
32396 40158
29039 51113
5033 5271
22837 12521
5173 38293
24377 39668
10406 19229
9044 20434
42997 34804
33701 26879
20797 10035
11716 28512
36375 31876
23766 39952
25604 45773
24251 34152
32873 8049
28874 40597
14012 5846
23954 604
40760 40267
34071 34143
31420 38817
660 1237
40305 31234
35231 3693
24578 32659
10002 12446
16008 10500
10183 32596
25411 16147
9153 21688
42089 50140
39065 2904
25895 39833
39027 34413
22434 6842
18147 50768
554 17951
28982 14033
10256 47472
20594 14336
39731 27675
37802 12383
25228 12377
1581 1868
30540 44663
26214 31865
42664 12751
2498 3552
9499 648
26456 6599
4488 25786
14909 22739
9642 19851
39275 29946
6957 19594
39589 20284
38952 49252
35573 45867
665 3896
29064 17137
38293 20522
41454 38457
28665 3470
9517 28935
6081 48634
38089 41639
28601 23800
6834 7522
14948 39
11767 45903
3435 10705
10383 9426
39690 42735
42954 48229
9047 12620
40360 43794
3136 30292
15991 9123
6692 18099
23403 19252
39725 18257
11972 10943
22052 50480
1898 38884
2316 32103
11627 24448
38678 33004
1954 4227
34001 42538
26403 48744
15234 18788
35458 36323
22026 6897
5183 19174
18249 14608
24433 45517
31869 19222
37662 18574
29167 48480
20485 11064
3302 907
23808 27227
27671 16703
23890 21252
7068 5386
13516 17866
23518 11135
27473 16373
7581 5002
111 6003
18372 25597
37299 21340
37451 44265
10308 37415
32606 20657
9309 10340
2273 26404
689 1126
18286 5258
41585 34103
42622 7633
20321 11040
21639 17163
25262 19823
36889 51171
38286 18368
3710 8755
19318 9522
22352 45591
21810 47778
13562 13068
22628 11568
32973 43674
1483 2496
18415 35913
26640 51551
6844 6934
33739 39702
13083 42641
9865 50467
6919 49853
7409 16380
26011 4856
26217 46887
39985 10262
10485 19721
28300 12059
541 1292
18208 4211
4562 21145
16839 32028
34659 46532
41090 18717
9380 8242
20978 44083
3584 13751
39103 39086
19278 29895
6100 26563
19020 20920
28808 18341
505 25269
35391 47449
36813 12871
3934 22787
23195 36387
2338 44931
7615 36099
13851 20949
24490 20366
41495 33150
15313 49484
5836 38648
21070 49189
3036 31029
42632 35986
6511 24522
14383 32917
10958 11805
27054 45601
3913 32074
35127 37151
474 29131
22072 40387
2891 15060
23219 19041
33015 23660
6079 5446
11930 31099
27430 37005
31452 41820
8735 34701
3617 19901
42644 14915
30206 9639
14542 963
33013 9677
4508 47138
21863 38868
3909 22172
15550 33664
28187 21134
25964 24950
23913 11014
20724 39659
36685 5866
11100 4661
1103 1358
40167 27528
14994 30332
29451 47509
25470 3644
26847 24988
3839 34979
1928 28261
25529 8000
35596 1710
8656 29741
10751 36538
7564 45
36169 23737
11518 9929
33530 14701
22471 50224
12822 37424
22735 1912
24489 20134
31977 6851
33104 42680
3093 921
9301 43731
40617 46530
10030 1989
31568 48527
39290 23716
37645 39536
23302 9374
1431 9759
34494 6596
39617 48592
25236 15330
30100 48959
36026 16256
40420 27929
86 22440
40053 4576
42146 3926
16311 42976
6890 32593
7373 20957
26623 17393
13926 47763
1423 28236
26228 49440
20438 19621
38990 50333
12569 18764
36993 4928
29254 48377
24506 7936
36751 47469
29508 25931
25563 9711
4485 830
8781 18525
6961 31103
11987 15588
27609 42328
1985 48656
22993 27334
39479 45044
30093 35517
41558 39290
37756 45172
1177 12141
25941 24569
29912 37368
8218 8745
22036 49107
15104 25199
23902 44756
20151 16382
5179 8253
35267 22576
1926 23840
10462 28872
13336 15418
6775 2418
25041 13733
12899 23257
28625 11195
29525 835
10592 27383
5103 2215
1155 31416
14312 30571
31638 39682
15677 42805
32989 1441
9161 7942
17320 12716
36664 33178
1855 6513
11854 34920
9633 26392
24658 15898
7528 17447
8092 8199
1096 4864
37178 28388
37847 47551
3963 2878
12050 17909
35849 50775
41421 15785
30374 48745
5557 4370
8726 29986
19696 11744
41534 27115
24608 23917
24250 34151
27391 15016
3503 29413
11212 42183
15323 27881
40821 18419
17319 12715
18697 23643
18239 5177
19656 47322
39651 50717
7058 18988
21908 43435
8169 23806
40837 51094
32653 9896
2014 376
30518 23996
7804 33410
783 490
37852 18440
24761 41183
2704 10236
4979 10816
700 6937
14839 23555
13778 31480
30107 11669
11726 13797
3716 22315
33461 6587
22947 19540
5989 41619
16782 51257
32179 7136
39467 50736
37114 40296
31942 10202
41258 27450
41815 49946
20195 26825
7271 26841
42900 26338
22130 30287
25115 6206
27392 6214
37642 36715
3225 29414
29435 1335
23285 36850
19963 16855
433 4419
5350 26060
30608 34430
17928 18454
9976 51279
21976 29204
36568 44553
1728 31070
24638 40069
36120 45690
845 22715
17056 41791
24249 36081
3098 7361
1604 41177
10448 14764
19220 8550
5879 10772
28946 47968
36410 33188
28197 35977
39924 26948
39760 4153
14190 17153
8883 7407
30983 43156
17119 16392
16701 49414
15692 27142
25890 43061
24470 23465
703 4456
36701 29828
5386 4480
24054 923
12498 22275
13716 15248
37008 24501
36761 43911
27630 41720
21061 28124
11452 40344
17146 47048
12975 4931
7553 19181
41442 49962
38066 36632
36406 10841
41586 19468
13109 3062
4894 5225
2351 19487
29615 20119
5387 1665
14825 2390
26563 15586
10992 26765
38813 39716
17498 35127
5998 7046
14200 7225
27557 38047
30758 28826
10006 13962
35470 35485
4326 30407
25152 49350
8632 26954
40953 49278
39970 16902
36480 9066
9422 1921
27226 25579
13073 32121
21043 48837
38992 10191
35583 21540
23049 1836
25135 43644
41498 50641
15896 9766
16816 46911
11376 47353
3644 48955
4467 1639
32196 49179
19461 13719
36997 10793
22402 9624
8555 28616
35334 37396
24699 44362
16366 5642
18734 17271
3804 395
28789 11893
25752 48168
38412 24159
10673 33127
15724 22511
36661 33175
25917 43784
2976 1297
11063 1164
3937 2652
31515 46049
29184 51014
14573 2074
3473 1996
21968 2740
21889 248
9229 2798
21497 44671
12493 47254
31687 28095
35870 26721
5506 36363
29052 9908
18055 16871
5098 189
22014 7471
33604 49990
10827 49039
35303 23926
81 416
19130 26230
38240 22200
1892 22876
33963 38084
42571 32123
4171 24782
34794 2853
8727 34978
39616 32168
23848 18313
6303 4047
34793 2852
36846 13796
41565 44300
27773 44871
22619 42574
2572 16123
1973 11967
39449 47030
29152 47856
41854 19644
16940 8944
16031 29193
36175 10885
10371 23633
6437 408
16610 36313
8292 41575
42726 3264
38490 13468
15143 1414
28267 39389
5339 8052
4574 12626
17990 37671
38970 30650
38742 22622
1849 4445
12088 45979
32491 36589
25401 26976
22841 5452
17206 48300
7344 2686
10497 14453
10060 5008
33404 41252
11658 13280
29338 17939
35790 9445
40084 41897
41247 10125
38709 3933
30552 3596
30143 36847
17767 24776
36626 18893
5309 46488
41310 28045
20915 13571
1620 44307
16351 2176
23623 50089
17390 14740
26641 30036
19643 28555
12771 10510
5405 41588
32889 13373
36504 41047
18320 45083
1073 8574
9829 43574
24115 25835
18188 35443
4982 11464
10605 36790
42248 18141
8255 8396
19120 38138
19902 15291
37966 49151
42 51518
1445 28940
901 3170
15155 23207
34688 14877
20464 42126
30329 24660
4188 7737
30141 36845
36627 23755
25998 28885
41674 40958
38577 44847
35504 51563
25078 17672
8148 2620
12196 24804
13428 13765
1637 4125
5646 18541
7797 14332
7597 2364
11070 9984
24577 44908
9338 34272
34150 15158
7649 9360
23568 33739
6495 19390
27129 24637
13520 12597
23706 19258
7410 10012
27887 50564
7772 35594
42099 42011
26798 31378
42918 9170
17066 11452
7095 18656
31450 2593
14973 8281
17606 8499
30884 10733
534 4942
17779 31565
17992 46749
6783 28472
30125 32771
33892 8611
39244 28274
6377 17207
15372 50027
24058 4519
31117 22011
1750 3762
12495 6764
23820 44773
28442 18526
30493 13817
27509 25568
23322 34444
17001 23196
7458 16085
6819 14162
23093 14778
12737 22823
17592 23204
1603 23289
30032 32438
2 9167
27769 35691
30535 20605
9406 12768
22879 44426
18872 4405
11975 23232
28608 8714
13994 6389
6386 856
22029 37166
5034 2217
1801 1859
2324 3253
12639 16948
35278 16234
21153 16533
26953 51003
21460 27782
15944 9690
12530 27236
15067 22768
20861 41689
1889 25528
566 32726
37073 13269
39869 15886
34391 46798
41927 17015
31489 41987
13982 48135
4402 29617
515 44542
19362 33144
41912 51012
8172 3407
8008 5128
527 696
31694 26115
36018 37937
24177 16330
5306 7919
17534 39850
37785 26753
7530 45704
9072 4926
27601 24705
155 38060
31780 20391
31154 693
27844 29806
5273 10043
21871 47989
34096 40292
23719 46123
14246 4504
19443 6759
42570 32122
1920 1408
12685 10658
20959 7309
7355 44991
32085 25099
26559 15582
17375 26913
11017 20229
18247 45858
10140 34037
29555 41280
18505 35462
33018 1651
20118 35769
34055 41478
19541 8535
11226 16304
17287 32594
8531 40986
1584 40034
36579 47098
6739 10372
396 2939
17185 2525
30958 42972
11228 11216
12367 27710
20416 28598
26059 37020
21226 20031
21580 30465
23512 35250
18241 10000
10717 8681
4258 32569
32952 32320
19426 9762
1668 895
3115 5492
40211 31829
28679 12404
28405 38126
40135 13095
13473 7186
17941 33478
461 5471
17996 26110
3031 10679
11609 14572
36599 41192
17418 10152
29736 28005
12628 2842
21801 24629
15569 13073
21583 17172
12249 9034
10047 12087
30232 37398
35450 45115
3910 32073
4374 16882
16760 10525
10938 32980
10588 9047
23773 14379
2546 48508
33928 26596
13867 27606
17696 6497
30847 27826
37767 32261
35410 8498
15518 25225
20336 924
19001 4496
39477 45042
7193 40231
34121 3599
29550 27513
16424 26362
8979 6504
5862 1277
24031 33637
8525 13061
38914 50211
32113 40372
3289 51617
13389 27844
26299 1757
8396 14801
24960 39374
17635 23377
37495 45051
24060 24936
19148 12941
18059 14140
6776 46086
16772 13183
41446 42202
32707 9833
17545 4190
6048 11917
23949 32973
23081 50606
12714 17536
19895 30393
21661 639
24624 23958
34459 15138
22399 758
20264 3424
41383 1753
4850 36050
7647 22647
36017 11354
23867 46841
2185 17475
29197 27094
1433 12439
5163 5889
447 6450
38923 8696
36816 46260
36513 34285
7967 27174
6387 8085
3821 30756
42070 44549
30791 31571
35969 31027
4039 19102
8575 40825
30252 47918
4410 44852
2275 15854
26968 31929
19595 43740
30106 46288
35256 14075
30594 48201
29422 21644
16118 42163
24956 24710
26848 24989
14319 27915
1320 16277
12689 39496
9045 11770
7965 17323
197 8170
11787 34793
39909 11430
22943 39877
26227 49439
32543 48292
20717 41385
18407 27719
27989 51462
24323 20072
2071 2197
35539 39555
14274 43313
22427 48406
29654 11529
35976 33348
40185 40549
26060 45796
1487 48727
3698 33399
8434 21337
7740 42833
22838 14019
42097 23676
24089 18177
4775 1128
11077 8780
26514 18180
30962 19820
31934 8295
37313 32376
21104 493
22967 35267
31267 8189
5243 17514
41533 27114
39826 16959
20067 33161
7526 17445
36472 24339
11922 13759
31945 39439
21293 19080
41293 6381
22664 29628
10908 14052
5548 37119
26279 36447
1205 8744
102 41417
28338 33915
27530 43120
9906 23400
17439 22180
19630 36661
1077 30930
26991 37053
10437 16043
24630 1263
2648 26370
36768 36831
20683 17237
41591 5848
15132 30941
3072 19550
27446 31318
13490 9571
32021 3802
17323 18679
26197 4168
32865 37598
9601 36800
21046 27329
28482 20251
3116 8630
21382 20594
34173 17374
32294 16246
11545 40263
36987 40817
599 8625
9052 31872
7876 20995
22517 6987
7506 1640
17490 21747
3782 7080
5541 13439
35844 8975
40524 43104
19204 29837
39990 12428
8530 40985
32932 23938
3343 943
16000 26816
4651 23215
40849 50814
27389 46428
27662 3684
7010 362
25574 50269
18964 47492
3516 19869
35624 34173
29098 26205
33343 10587
3669 20117
25154 6425
30746 30907
5074 10608
25423 8051
9068 18908
25637 20613
23629 20458
41622 39795
14348 33647
30980 28718
22227 38878
21645 16279
16551 1508
15787 13039
10391 31557
9310 30367
6367 15020
5201 20371
34701 35941
21755 1043
83 3803
11973 5022
27488 38044
41730 30184
22126 49724
19735 18867
10770 25031
1308 24235
9850 34401
9381 28187
18112 28073
17372 33575
27890 14101
12118 16577
38916 38392
39245 19589
31760 35192
7325 33119
23594 50583
9135 17072
10947 45945
28097 13825
25923 27898
25177 47215
34214 43720
4717 13639
31955 2950
3456 1544
1204 15983
37458 45420
23670 3187
4316 7473
38146 46235
3008 10389
41636 21096
18335 42891
11082 14998
9172 41779
16707 33916
9545 19843
28971 18169
13804 6145
14988 5851
21921 26780
4541 13725
2579 45922
2140 28240
39220 3353
4440 11692
13511 17495
17017 39257
11982 1085
17723 33226
24126 14928
27233 1150
22177 420
4629 44875
7329 24021
26002 28889
26471 13124
32035 48549
40100 21370
8718 37994
11167 20853
41344 48540
366 6909
19697 11746
11689 15751
33939 21404
184 6174
3930 3039
4536 11571
3638 3409
17926 21661
25542 28595
41649 32428
12936 17738
33019 1652
12077 27726
3154 24746
8034 32155
4684 1737
1248 2707
22167 46082
17680 13114
41225 43494
38526 35313
32138 22777
23368 18823
4947 1573
14546 19365
20547 4722
4549 29538
3239 21100
4870 15263
13057 1039
42979 20161
27985 51270
36239 41017
33490 37258
36073 41968
8153 18158
14090 47653
21241 11344
5563 3960
8935 44136
21786 21360
6849 25560
1504 5113
8003 36741
21794 11683
39469 31465
14030 14682
18684 11491
37607 49633
4071 1344
27412 17907
21498 44672
40035 24128
16776 42000
17868 6888
4681 17893
35210 38199
18401 47951
8761 31442
34444 16267
37175 48739
25008 24862
18756 42422
18326 16037
8139 18342
39551 2422
14092 21946
31811 16996
12993 4004
2154 1368
16713 32009
41630 33576
41070 18670
15337 15133
28782 1094
34455 40088
8369 30170
